shop_id,shop_profile,0_x,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,0_y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,customer_id,num_of_transactions,payment
1.0,0.047397095240444685,-0.040146107014049755,0.13342944462008782,-0.0942835314555217,-0.00938090197293245,0.04588567713856372,0.11603704917371571,0.03554037579821239,0.10744556064111188,-0.11404573222665028,0.011914913336591776,-0.008786328527792238,-0.11867101690694723,0.15758785652966759,0.053464666527128626,0.016080138791811,0.06240820030540936,0.0724874841273997,0.14580407538869558,-0.08644876005389482,-0.035685340388840206,0.04367086732117287,0.007910271378789174,0.0952783941747014,0.08499411722425425,-0.06771683473341968,0.03528562382093938,0.12868595057410287,0.13831537428076854,0.06297175983567808,0.07264474329223565,0.0028564109418254533,0.0973292859919533,0.19765866250890077,0.04796497643517423,0.1350920425826673,0.14637445115103756,0.039587948526929255,0.08238923721726538,0.09298051649043286,-0.052819744061960924,-0.08350747273716783,-0.0487869200584938,-0.09291742519682689,0.05000724202094262,0.020963004121421765,0.08226909414420447,0.08206763256643063,0.06586336105404006,0.02350449147087135,0.1094647930642805,-0.004151861245890221,-0.054429459745410344,0.047511709367161224,-0.03511186021538324,-0.009239017566832722,0.0697319388872179,-0.062444467285798465,0.017153694093008567,-0.01398859226359666,-0.06428041009803874,0.01718461875760854,-0.03434195048503763,-0.012164896533217515,-0.08254429272653116,0.018760045563088596,-0.06346694714162718,0.02444401173950987,-0.08086405588840771,-0.010447020643880733,-0.07202047218259744,-0.06415454878135451,0.1035978968903652,-0.03584284565933203,0.07761512915257542,0.000792094645424772,-0.014925220890675368,0.014326957590492538
0.047397095240444685,1.0,0.14433155286442703,-0.025532508756025894,0.05057691359701658,-0.3634326405686372,0.15100949828688492,0.15919654850893167,-0.18642943366865583,0.12380017133742381,0.1631287671469661,0.004493756400609535,-0.0041174873557416015,0.12296308388958901,0.10896417817635576,0.20521799125721876,-0.17182000426960445,0.17168322608974368,-0.01290165169461763,0.18655471661919265,0.19234404288667978,0.029435949013907337,0.04891652960100054,-0.12198192779592394,0.0703357379800704,0.25978522682238775,-0.30937405035577187,0.12277931185638737,-0.047711017390080025,-0.23612141637643966,-0.06737613208172377,0.08550806196114871,0.10038112619292139,-0.061657817980783625,0.09542824801665693,-0.0783519234316172,-0.02566273667602003,0.10543001099174146,0.11257272031003426,0.26906556114084473,0.37933054430554813,0.04401383174111312,-0.09909337500985153,0.24383135573752585,0.2081810758988228,0.06617789623611346,0.27939026115708965,0.26799382438743535,0.2742997153669435,0.1989960767918153,0.172623332429385,0.3965974626975686,0.31689736506214533,0.0746789163174595,0.3537419553789544,0.28132335108971784,0.3849827565601,0.22493403451065047,0.053541085902556136,0.274974806681463,0.23374144842464173,0.43805551443926904,0.24611046257888367,-0.14291168157889675,0.1745675601797475,0.2809544840763099,-0.05273978881380797,0.06579309545588165,0.13110967786855732,0.1352204620106214,0.2539869802319515,0.3234032721181517,0.267508601384403,0.04827903119520364,0.3306924233842459,0.11133043397949297,0.3169245383936286,0.28395388371471125,0.07655544020219497
-0.040146107014049755,0.14433155286442703,1.0,0.22405984828982248,0.4771219649062634,-0.0036709477520820637,-0.13297102655223372,-0.07481665584379638,0.08762665013513121,-0.29800007188362254,0.4659371491787177,0.014605710639496172,-0.12359206125626447,0.08755825237664945,0.1166800759781808,-0.1013614040496267,0.11686455230109702,-0.08800914744725763,-0.3616484283408966,0.002443558939526071,0.017641189183320652,-0.11149493599162191,-0.029474601447699224,-0.2279897002359104,0.11678879846513983,-0.012954796512479582,-0.048287272061046396,-0.13497988054092203,-0.046591581967174604,-0.2416433675558662,-0.129214831171716,-0.31546315247271733,0.12605470098396848,0.0062798515461643,0.133470577887468,0.14082079080268986,0.07258168806083873,0.08824549838388736,-0.5363009820052914,-0.1549696871399559,-0.10196399623341025,0.21638623489434272,-0.21832261717967766,-0.16776163131463662,-0.15184689310575347,-0.11126158947281523,-0.15791715822044217,-0.12521989287008375,-0.12707906817673123,-0.11781288812585468,-0.21817348979979903,-0.049688823807085725,-0.1653067751739096,-0.1871445470533141,-0.12871145734509462,-0.09107805060473399,-0.06429951618581792,-0.05731023944439725,-0.26261691549448235,-0.004792683751467275,-0.1304931672596797,-0.09526500552244614,-0.03541312670532764,-0.17538842682806463,-0.18643296871577422,-0.10598872070428673,-0.1714047577440699,-0.170658598156734,-0.25620868661865026,-0.1839115267120389,-0.1620724929326691,-0.13711986152424566,-0.17855721938320898,-0.0523246000854084,-0.10271343918857857,-0.1863217119370012,-0.2413127234348484,-0.22388048167811997,0.02881212692553489
0.13342944462008782,-0.025532508756025894,0.22405984828982248,1.0,0.055237858741130595,0.020657807076288445,-0.04643820511985622,0.017559915806944038,-0.11366333305166053,0.044122935283978384,0.1761582408107293,0.2108259568121686,0.010942977194716826,0.11628518752092404,0.4819555961372736,0.13048905231875696,0.04204541707300713,-0.07015821429333981,-0.01088117068358708,0.3715367023469236,0.14124409753100825,-0.04659586742264652,0.14176925907372703,-0.007963088857876574,0.06994358331646608,-0.023921191263901534,0.09178529513867521,-0.08406846894896701,0.020492934238670785,0.03918204837221637,0.06347269598989784,-0.07219029030317967,0.10592366174532446,0.06480420148210027,0.4839357389421288,0.15195179357978358,0.2960800835880606,0.17489109854958826,-0.12183279430559138,-0.00433325387866214,-0.1625514747744363,0.003307965982790342,-0.16289045268911811,-0.1194820040626173,-0.19099423553677647,-0.07980928447700934,0.003227782550677279,-0.05811064853942776,-0.057977593230169426,-0.02410014629980429,-0.12822758239693968,-0.05212417998158424,-0.16364379922189837,-0.19247304822950614,-0.09202636516622686,-0.13265230709300943,-0.06183218473409418,0.09854330661221321,-0.06457253302404868,-0.049798132474317545,-0.03150838299468452,-0.11896359557512017,-0.05935419343390819,-0.14746445197422348,-0.0778499044397214,-0.11579575940337164,-0.10451582688155821,-0.2170042845330521,-0.05459560590537532,-0.1939516741651766,-0.12354792956215041,-0.032167214318596454,-0.06782118169543577,0.004611870136216848,-0.040693432076064094,-0.09075469775381335,-0.20022059518019428,-0.16352502807140687,0.23025083229700807
-0.0942835314555217,0.05057691359701658,0.4771219649062634,0.055237858741130595,1.0,-0.021548179157461475,0.023566058855748355,-0.16162385169188667,-0.03097556484634827,-0.3183120242452077,0.20136889928808194,-0.08118365109970252,-0.11490776746827923,-0.05976411709305243,-0.0874083788281432,-0.16109534327476244,-0.04876782600109798,0.019370171460404595,-0.30259438130054234,-0.14422008456211335,-0.15164308367862658,-0.09721959516779718,-0.13517858934369023,-0.13097748277227264,-0.02077245570094031,-0.03306012663868092,-0.1101898432455218,0.015432345364169145,-0.06922088871758171,-0.209042587032624,-0.19946687458554752,-0.12715401083264985,0.10773769163144864,-0.1456952526368811,-0.09381093103035308,-0.02813609936280662,-0.08677449914936357,-0.06527099978571264,-0.4644607809851767,-0.19958266686535253,-0.14290969185686045,0.9356866859158384,-0.20241638546364443,-0.042740151204593374,-0.1900595429651404,-0.16160604422172253,-0.15369986728561222,-0.2571170874027866,-0.12030267014894155,-0.2276083601212593,-0.16556139292337302,-0.18261740904069576,-0.19063576463159887,-0.17939142306767034,-0.08509380671495721,-0.2075819680516877,-0.18489594136527587,-0.25177267730594505,-0.13321949817005618,-0.13287405349077425,-0.20616788830350047,-0.16918077199335566,-0.029881062609669697,-0.17665633500754957,-0.05559026553706424,-0.18811310377578674,-0.23925234390811348,-0.15451403006830539,-0.11249956466356043,-0.2436716010959241,-0.10700550871303062,-0.1503646197992859,-0.146830964271443,-0.057968811907114795,-0.11621818176650422,-0.2748478053557851,-0.246320367791047,-0.25352758405679426,-0.2235762508072577
-0.00938090197293245,-0.3634326405686372,-0.0036709477520820637,0.020657807076288445,-0.021548179157461475,1.0,-0.1318814920139983,-0.1521847787397681,0.5230558214537775,-0.0033588266639648623,-0.08546781467957824,-0.0716013366795449,0.2011824606821853,0.10323027683135128,0.11301958233874873,-0.09324609610695168,0.6343390809808693,-0.1555287454893509,0.1344743069935687,-0.06554675807412297,-0.09135031670832665,-0.007884125671479086,0.05847013623540555,0.26542412171429663,0.0030755396888621925,-0.20427181360223423,0.8003169814516253,-0.1506488042170458,-0.06811558630071075,0.534056458801885,0.06694019537540231,-0.12288847646957776,-0.028951621950467417,0.31478670538137477,-0.06744521418415328,0.21799686464691378,0.027618984204324487,0.13876322806012004,-0.05861369926208119,-0.1989732983211969,-0.30068603612154293,-0.04813430453726295,0.1983088860597624,-0.22177694447692964,-0.20558505663267204,0.04394925847069444,-0.3107663693752182,-0.28585747484760765,-0.2845032499454546,-0.026287023579806865,-0.1300698254371918,-0.3127914497026658,-0.2960317717783243,0.009561226179603219,-0.3262224925668585,-0.237677110604966,-0.3607853699620524,-0.3377554353272687,-0.010191100711322983,-0.20181523963036502,-0.3512348782023055,-0.37458638523134713,-0.19118664611310848,0.338576660164322,-0.1512463564534699,-0.20945464198273875,0.19853182820000723,-0.06490262217405579,-0.14202731545233743,-0.22652376591238163,-0.19393067300231176,-0.2474236569198163,-0.17009475829799556,-0.15025864325061433,-0.18521996764032922,-0.27967837484075225,-0.24807210019140336,-0.17765034050419184,0.15232300149460518
0.04588567713856372,0.15100949828688492,-0.13297102655223372,-0.04643820511985622,0.023566058855748355,-0.1318814920139983,1.0,-0.00042592998222244874,0.04075960697168052,-0.04440735522778949,-4.1755861848677876e-05,0.007871839546384426,-0.03446197378808489,-0.023409102432280164,-0.06969323587144985,0.02447784961618054,-0.12544175401039326,0.896574029274394,-0.02661761763004418,-0.01863076894568463,0.0779826818450539,-0.03279185806947669,-0.22648526262551746,-0.0636181492859399,-0.03838250684834588,0.07389942603728618,-0.02448804771858237,0.750647893793439,-0.09968675361552418,-0.05019028189923481,0.06612063254597787,0.7465695450196089,-0.08761083820619116,-0.032721705395223864,0.005020983486156763,0.054256406011963985,-0.13393623982212688,-0.10460980610121667,0.12370851922075198,0.09009993252923709,0.16114444335132336,0.02788951578609501,0.037766077803969865,0.5032371358347354,0.027204035820368858,0.10705671391149932,0.05771858021800124,0.13639570796204048,0.02739595165370097,0.10378856149580568,0.10065224137241727,0.09380882522782584,0.10377472684262891,0.07111120883199612,0.4884221414744009,0.07617451654595686,-0.03153607849728251,-0.03816879453730681,-0.035233897689144,0.043247733844405695,0.14952832048113146,0.08805103507207152,0.07229690431379729,-0.11841566522420073,0.4520032921751253,-0.025848718861994864,-0.05473974349470283,0.08788196819002321,0.4709124668622543,-0.004343640053635808,0.11210447710530679,0.09864790340769279,0.15852774871078665,0.12678182888794062,0.03251475613499182,0.017966092868037187,0.15765180819604543,0.1338930983970389,-0.3488031182180941
0.11603704917371571,0.15919654850893167,-0.07481665584379638,0.017559915806944038,-0.16162385169188667,-0.1521847787397681,-0.00042592998222244874,1.0,-0.09195173937497121,0.19936392422832028,-0.07103229078498763,0.031864924333978376,0.019921830627513928,0.1317294247217435,0.0015451813746859412,0.11802764487481282,0.09934888378030904,-0.07101111779745194,0.10303200845551583,0.23894521514939146,0.17614293858988445,-0.11362765393074033,0.04610149186279568,-0.07415697932122409,0.24856466196454877,0.18022728046128456,-0.13782975627366129,-0.074872882084249,0.3411422360877443,0.08640287191929737,0.10544472782824976,0.08288549141920364,0.4151982882562213,-0.0038170248853088375,0.014416318419837263,-0.07431652279838376,0.08110212877689435,0.05770494140499655,0.09520142791182384,-0.04418179778354217,-0.0244387076875592,-0.1310128322357162,-0.11717278156217904,-0.15529723616295138,-0.13542227761292294,-0.09139352439362783,0.1237080326532716,0.09101870567930889,-0.00040871798656747676,0.0654475537128444,0.019056082279522567,0.07762972924304604,0.0664364108315481,-0.05248048150841364,-0.10103880275296427,0.06386715899716462,0.00635158118102596,0.09032282307010157,-0.13558435303858765,0.02315303558900421,0.058191818646956515,-0.018014790072066494,0.14105423486994698,-0.11173338499050428,-0.22749237919810564,-0.06163032310841676,-0.06523803387307991,-0.07878609716681656,-0.0874350388770895,-0.057498156015350646,0.1295585968661824,0.1505950766520658,0.048453091779002685,-0.008458311916563694,0.15044167804480196,0.0007638298202813712,-0.036303118977031534,-0.015575075601255579,0.03679909155258663
0.03554037579821239,-0.18642943366865583,0.08762665013513121,-0.11366333305166053,-0.03097556484634827,0.5230558214537775,0.04075960697168052,-0.09195173937497121,1.0,0.00019186402853388975,0.12304973765656223,0.03416954088355901,0.2527585460416173,0.15294544711342764,0.08678144089393759,0.03157454952813827,0.529459213914831,0.06135722702062787,0.06901265608708589,-0.026061121889917854,-0.0802826527567993,0.12920670118941585,0.11800588198689758,0.030770134503616396,-0.002097796568411054,-0.015243546125589902,0.44971893974852145,0.1216728229281267,-0.033492808229793114,0.5009222373144677,0.0035744741259103466,0.0336180269131432,-0.06092628766035533,0.31544300110074025,0.04124321902107583,0.1176400243214048,0.09398696254870871,0.16766033874033714,-0.07350180104549522,0.04874251716845471,0.012361340223431026,-0.09875076136052492,0.15287444531236302,-0.17399538066355527,-0.060871666636507206,0.08157436328748296,-0.0880695491100723,-0.013408923814275824,-0.051769077101189075,0.021345530751120414,0.12191802616044171,-0.07385990585401922,-0.0019701223578724807,0.029299067441563426,-0.22257049859620462,-0.029358856135676015,-0.1367700031730642,-0.15713562729158861,-0.11573822701944568,-0.06216333890628657,-0.23016250040192568,-0.17194689745517092,-0.02305608599236463,0.2814719427561201,-0.13081747283221237,-0.022181842697753442,0.22492308077364584,0.017925606813146196,-0.10150685795816534,0.0031033153045573435,-0.07691560870380625,-0.0868807017667965,0.00594493394386485,0.08186583574103497,-0.06451979228952111,-0.03412154266452024,-0.033954989303855994,0.008057325051762026,0.15031257819900914
0.10744556064111188,0.12380017133742381,-0.29800007188362254,0.044122935283978384,-0.3183120242452077,-0.0033588266639648623,-0.04440735522778949,0.19936392422832028,0.00019186402853388975,1.0,-0.06835063898261412,0.12173282637601494,0.22323370532586573,0.02090938302050736,0.21311926026579422,0.3749679247792194,0.08544475264723701,-0.04657979391975027,0.2853995666521174,0.28405915662280445,0.2780440970563045,0.2457363024438037,0.2238091602396244,0.25535377801204606,0.06719140912155576,0.22393819844435986,-0.0532974008357301,0.01023169313131976,0.13492945705809248,0.14943200815549212,0.004933629889827751,0.06129013564481218,-0.026412772779072776,0.3269619521236066,0.2716710639710272,0.19579347803852926,0.1466963227936354,0.43166562289677973,0.33380629335000145,0.2251116248876361,0.19240525325067243,-0.17123186402386556,-0.00889286031263435,-0.07090761955451838,0.036814627289684,0.03641585758697742,0.14629016850178464,0.16202235231025228,0.06760050030511693,0.20164884420592386,0.027775778942165,0.24483423976905744,0.10905027448934432,0.021186335136275297,0.017547392566380316,0.269420616131658,0.20507474079260735,0.21009085005235933,-0.05529962082446055,0.10413274300808029,0.06651082437453838,0.15021243045997448,0.19398110906939695,0.050734169576395566,-0.012199975482300542,0.1398955063931616,0.15292883248450123,-0.019051967296710194,-0.03573020960731545,0.07417637393031883,0.1550108866889955,0.1624458837398253,0.1280570100343726,0.04614380417825593,0.19563565060593371,0.022119995273516616,0.11879307914263895,0.1543937000532175,0.3485777109150356
